1357706	species	10239|2731618|2731619|28883|10744||1357706	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Podoviridae||Pseudoalteromonas phage HP1	0.64898
2023998	species	10239|2731618|2731619|28883|10662||2023998	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Pseudoalteromonas phage SL20	4.81586
388384	species	2|1224|1236|135622|267888|53246|388384	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. BSi20652	0.33504
756281	species	10239|2731618|2731619|28883|10662||756281	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Cellulophaga phage phi47:1	0.53546
2686362	species	2|976|117743|200644|49546|104264|2686362	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga sp. L1A9	0.08126
756280	species	10239|2731618|2731619|28883|10662||756280	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Cellulophaga phage phiSM	0.74828
76594	species	2|976|117743|200644|49546|104264|76594	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga baltica	1.92777
877240	species	10239|2731618|2731619|28883|10699||877240	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae||Pseudoalteromonas phage H105/1	2.57095
1458860	species	10239|2731618|2731619|28883|10662||1458860	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Shewanella sp. phage 1/40	0.14705
1872678	species	2|1224|1236|135622|267888|53246|1872678	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas fuliginea	0.06047
2591644	species	10239||||||2591644	Viruses||||||Prokaryotic dsDNA virus sp.	0.09572
756279	species	10239|2731618|2731619|28883|10662||756279	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Cellulophaga phage phi3:1	3.18161
573	species	2|1224|1236|91347|543|570|573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae	0.14017
36035	species	2759|4890|4891|4892|34365|36034|36035	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycodaceae|Saccharomycodes|Saccharomycodes ludwigii	0.06903
1352	species	2|1239|91061|186826|81852|1350|1352	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecium	0.07925
2760928	species	2|1224|1236|135622|267888|53246|2760928	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. SR45-5	0.19002
1913046	species	10239|2731618|2731619|28883|10662||1913046	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Pseudoalteromonas phage PH357	0.49794
1856120	species	10239|2731618|2731619|28883|10699||1856120	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae||Pseudoalteromonas phage vB_PspS-H40/1	0.06438
1327985	species	10239|2731618|2731619|28883|10744||1327985	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Podoviridae||Cellulophaga phage phi46:3	0.05906
28901	species	2|1224|1236|91347|543|590|28901	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica	0.51778
1327999	species	10239|2731618|2731619|28883|10662||1327999	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Cellulophaga phage phi38:2	0.65187
1327973	species	10239|2731618|2731619|28883|10662||1327973	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae||Cellulophaga phage phi3ST:2	0.71310
1327971	species	10239|2731618|2731619|28883|10744||1327971	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Podoviridae||Cellulophaga phage phi19:3	0.05671
1874539	species	10239|2731618|2731619|28883|10699||1874539	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae||Pseudoalteromonas phage BS5	0.76626
1327983	species	10239|2731618|2731619|28883|10744||1327983	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Podoviridae||Cellulophaga phage phi18:3	1.49603
1918720	species	10239|2731618|2731619|28883|10699|1918718|1918720	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Cbastvirus|Cellulophaga virus ST	0.83777
1945589	species	10239|2732412|2732413|2732414|10841|1910951|1945589	Viruses|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus|Escherichia virus alpha3	0.73174
2734135	species	10239|2731618|2731619|28883|10662|2733126|2734135	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae|Qingdaovirus|Pseudoalteromonas virus J2-1	0.12323
1918192	species	10239|2731618|2731619|28883|10699|1918017|1918192	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba181	2.01582
1918194	species	10239|2731618|2731619|28883|10699|1918017|1918194	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba171	0.47483
1918193	species	10239|2731618|2731619|28883|10699|1918017|1918193	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba121	0.47496
194690	strain	2|1224|1236|135622|267888|53246||194690	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas||unclassified Pseudoalteromonas	4.06555
33154	strain	2759|||||||33154	Eukaryota|||||||Opisthokonta	0.22245
1978007	strain	10239|2731618|2731619|28883|10744|||1978007	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Podoviridae|||crAss-like viruses	27.73129
716545	strain	2759|4890||||||716545	Eukaryota|Ascomycota||||||saccharomyceta	0.01167
12429	strain	10239|||||||12429	Viruses|||||||unclassified viruses	0.00058
2634405	strain	2|976|117743|200644|49546|104264||2634405	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga||unclassified Cellulophaga	0.11056
4751	strain	2759|||||||4751	Eukaryota|||||||Fungi	0.00017
196895	strain	10239|2731618|2731619|28883|10744|||196895	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Podoviridae|||unclassified Podoviridae	3.59938
196894	strain	10239|2731618|2731619|28883|10699|||196894	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|||unclassified Siphoviridae	1.22227
451864	strain	2759|||||||451864	Eukaryota|||||||Dikarya	0.00170
1910975	strain	10239|2732412|2732413|2732414|10841|1910954||1910975	Viruses|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Sinsheimervirus||unclassified Sinsheimervirus	0.03957
196896	strain	10239|2731618|2731619|28883|10662|||196896	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae|||unclassified Myoviridae	47.57239
1910962	strain	10239|2732412|2732413|2732414|10841|1910951||1910962	Viruses|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus||unclassified Alphatrevirus	0.00008
756282	strain	10239|2731618|2731619|28883|10699|1918718|1918720|756282	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Cbastvirus|Cellulophaga virus ST|Cellulophaga phage phiST	1.86081
1910950	strain	10239|2732412|2732413|2732414|10841|||1910950	Viruses|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|||Bullavirinae	0.46688
2204151	strain	10239|||||||2204151	Viruses|||||||unclassified DNA viruses	0.00008
10849	strain	10239|2732412|2732413|2732414|10841|1910951|1945589|10849	Viruses|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus|Escherichia virus alpha3|Escherichia phage alpha3	2.25388
2041340	strain	10239|2731618|2731619|28883|10662|2733126|2734135|2041340	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Myoviridae|Qingdaovirus|Pseudoalteromonas virus J2-1|Pseudoalteromonas phage J2-1	0.37958
2731342	strain	10239|||||||2731342	Viruses|||||||Monodnaviria	0.00087
1327992	strain	10239|2731618|2731619|28883|10699|1918718|1918720|1327992	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Cbastvirus|Cellulophaga virus ST|Cellulophaga phage phi13:1	0.71967
1327995	strain	10239|2731618|2731619|28883|10699|1918017|1918192|1327995	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba181|Cellulophaga phage phi18:2	0.33206
68336	strain	2|||||||68336	Bacteria|||||||Bacteroidetes/Chlorobi group	0.02078
1783272	strain	2|||||||1783272	Bacteria|||||||Terrabacteria group	0.07770
1327980	strain	10239|2731618|2731619|28883|10699|1918017|1918194|1327980	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba171|Cellulophaga phage phi17:1	1.46256
1327982	strain	10239|2731618|2731619|28883|10699|1918017|1918192|1327982	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba181|Cellulophaga phage phi18:1	5.87702
1327976	strain	10239|2731618|2731619|28883|10699|1918017|1918193|1327976	Viruses|Uroviricota|Caudoviricetes|Caudovirales|Siphoviridae|Helsingorvirus|Cellulophaga virus Cba121|Cellulophaga phage phi12:1	1.46297
1348585	strain	2|976|117743|200644|49546|104264|76594|1348585	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga baltica|Cellulophaga baltica NN016038	0.50045
1783270	strain	2|||||||1783270	Bacteria|||||||FCB group	0.00704
